CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Age_Group,Balance_Group
0.8115631691648822,0.5,1.0,0.3636363636363636,0.4,0.3539905784057583,0.4,1.0,0.0,0.3425653416110722,1,2
0.4817987152034261,0.5,0.0,0.5,0.7000000000000001,0.383431854742298,0.0,0.0,0.0,0.8058046833643293,1,2
0.4603854389721628,0.5,1.0,0.3181818181818182,0.9,0.4939798465584175,0.4,1.0,0.0,0.994615187151414,1,3
0.3319057815845824,0.5,1.0,0.47727272727272724,0.7000000000000001,0.4306732665840542,0.4,1.0,0.0,0.13578696729403597,1,3
0.6145610278372592,1.0,0.0,0.24999999999999994,0.9,0.0,0.4,1.0,0.0,0.1364269991690542,0,0
0.3126338329764454,0.0,1.0,0.27272727272727276,0.2,0.463516043505951,0.0,1.0,0.0,0.37620146060146786,0,3
0.8029978586723768,0.5,1.0,1.0,0.6000000000000001,0.4487712521047889,0.0,1.0,0.0,0.17898364058915753,3,3
0.6509635974304068,0.0,0.0,0.3863636363636364,0.30000000000000004,0.39692382672183757,0.0,1.0,1.0,0.008119994794894373,1,2
0.09850107066381153,0.0,1.0,0.1363636363636363,0.4,0.38159616918566425,0.0,1.0,0.0,0.23054095225916543,0,2
0.4860813704496788,0.5,1.0,0.4090909090909091,0.7000000000000001,0.4601948942696217,0.0,0.0,1.0,0.2125816868634671,1,3
0.5053533190578158,0.5,0.0,0.5227272727272727,0.5,0.36854636876669733,0.0,1.0,0.0,0.19101596967830858,1,2
0.5182012847965739,0.0,1.0,0.4090909090909091,0.9,0.4326304755847285,0.8000000000000002,1.0,0.0,0.6689876514822568,1,3
0.5995717344753747,0.0,1.0,0.47727272727272724,0.4,0.0,0.0,1.0,0.0,0.38419913241235387,1,0
0.7623126338329765,0.0,1.0,0.3636363636363636,0.9,0.0,0.0,1.0,0.0,0.30265187724255677,1,0
0.6680942184154176,1.0,0.0,0.47727272727272724,0.5,0.0,0.4,0.0,0.0,0.513674583940508,1,0
0.3276231263383297,0.0,1.0,0.3181818181818182,0.7000000000000001,0.7094972305289372,0.4,1.0,0.0,0.11149187162520519,1,3
0.6595289079229122,0.5,0.0,0.5227272727272727,0.8,0.435052973101549,0.8000000000000002,1.0,1.0,0.7442374993039597,1,3
0.4967880085653106,0.0,1.0,1.0,0.7000000000000001,0.0,0.4,1.0,1.0,0.37267600713965987,3,0
0.13918629550321193,0.0,0.0,0.4090909090909091,0.6000000000000001,0.3345865247519421,0.4,1.0,0.0,0.40979180227882966,1,2
0.43897216274089945,0.5,0.0,0.3636363636363636,1.0,0.5158182750614005,0.0,1.0,0.0,0.7686448619568865,1,3
0.47965738758029974,0.5,1.0,0.45454545454545453,0.30000000000000004,0.39141696933603604,0.0,1.0,0.0,0.8816670466433797,1,2
0.47537473233404703,0.5,0.0,0.5681818181818181,0.8,0.4995605984884142,0.4,1.0,0.0,0.1194715827198298,1,3
0.4325481798715204,0.0,0.0,0.3636363636363636,0.1,0.0,0.0,1.0,1.0,0.377292761726284,1,0
0.06423982869379008,0.0,1.0,0.3636363636363636,0.9,0.0,0.4,0.0,0.0,0.03223978586823829,1,0
0.3918629550321199,0.5,1.0,0.8181818181818181,0.4,0.47276007561476463,0.4,1.0,1.0,0.8630727023278438,2,3
0.5481798715203426,1.0,1.0,0.22727272727272724,0.8,0.0,0.4,1.0,0.0,0.6327325198579733,0,0
0.7066381156316915,0.5,1.0,0.6136363636363635,0.4,0.5222763553122306,0.0,1.0,0.0,0.3697954884782005,1,3
0.3147751605995718,1.0,0.0,0.5227272727272727,0.4,0.0,0.4,0.0,1.0,0.7380235417461828,1,0
0.6252676659528907,1.0,1.0,0.3181818181818182,0.8,0.7869203787083434,0.0,1.0,1.0,0.26326022421277656,1,3
0.404710920770878,0.5,0.0,0.3863636363636364,0.1,0.5579120590356029,0.0,1.0,0.0,0.9284177904746866,1,3
0.9464668094218415,0.0,1.0,0.3636363636363636,0.9,0.0,0.4,1.0,1.0,0.15931000231287998,1,0
0.16059957173447537,1.0,0.0,0.3863636363636364,0.5,0.6635860799099748,0.0,1.0,0.0,0.6763919192386136,1,3
0.36616702355460384,1.0,0.0,0.5227272727272727,0.4,0.4470057544080946,0.0,0.0,1.0,0.18086851519959385,1,3
0.6167023554603855,0.5,0.0,0.29545454545454547,0.6000000000000001,0.42194263017307154,0.4,1.0,0.0,0.727820604163474,1,3
0.17987152034261233,0.0,1.0,0.8863636363636362,0.1,0.0,0.4,1.0,1.0,0.5721348642667647,2,0
0.5546038543897217,0.0,1.0,0.3863636363636364,0.2,0.5307411865909383,0.0,0.0,1.0,0.6111886156875499,1,3
0.2184154175588865,0.5,0.0,0.27272727272727276,0.5,0.6248420623688288,0.0,1.0,1.0,0.7057117629233481,0,3
0.9635974304068523,0.0,1.0,0.4318181818181818,0.8,0.6027394628631888,0.4,1.0,1.0,0.6806031818884737,1,3
0.8972162740899358,0.5,0.0,0.5227272727272727,0.4,0.36173109169543705,0.4,0.0,1.0,0.845972699611223,1,2
0.9143468950749464,0.0,1.0,0.3181818181818182,0.9,0.4817881634730659,0.4,0.0,1.0,0.3942678399066803,1,3
1.0,1.0,1.0,0.09090909090909088,0.30000000000000004,0.0,0.0,1.0,1.0,0.7219080764538162,0,0
0.9743040685224839,1.0,0.0,0.47727272727272724,0.5,0.6645483829709506,0.4,1.0,0.0,0.07098920570958663,1,3
0.5182012847965739,1.0,0.0,0.8863636363636362,0.7000000000000001,0.0,0.0,0.0,0.0,0.42033129066457503,2,0
0.4368308351177731,0.0,1.0,0.3409090909090909,0.5,0.3990338069133967,0.0,1.0,0.0,0.17072941570588093,1,3
0.5267665952890793,1.0,1.0,0.47727272727272724,0.5,0.0,0.4,0.0,0.0,0.5836385779575383,1,0
0.4860813704496788,0.0,0.0,0.20454545454545453,0.2,0.0,0.4,1.0,0.0,0.07232660366807857,0,0
0.145610278372591,0.0,1.0,0.3409090909090909,0.6000000000000001,0.0,0.4,1.0,0.0,0.9248720248936527,1,0
0.6252676659528907,1.0,1.0,1.0,0.5,0.46096193876964153,0.4,1.0,1.0,0.6597976182489281,3,3
0.7002141327623127,0.5,1.0,0.3636363636363636,0.8,0.5892165221345448,0.4,0.0,1.0,0.007361942502994411,1,3
0.7023554603854391,0.5,0.0,0.6136363636363635,0.1,0.3885487928584869,0.4,1.0,0.0,0.2527535554088347,1,2
0.5053533190578158,0.5,1.0,0.24999999999999994,0.4,0.39440662940080573,0.0,0.0,1.0,0.6585050970661646,0,2
0.8094218415417559,1.0,0.0,0.3636363636363636,0.2,0.0,0.4,1.0,0.0,0.3059884680194438,1,0
0.10706638115631684,1.0,1.0,0.3636363636363636,0.9,0.6090390723978808,0.0,1.0,0.0,0.09804810039910314,1,3
0.36188436830835113,0.0,1.0,0.24999999999999994,1.0,0.0,0.4,1.0,0.0,0.060519909203826466,0,0
0.4261241970021413,0.0,0.0,0.5681818181818181,0.5,0.6110595341718227,0.0,0.0,0.0,0.8528771691629811,1,3
0.28051391862955033,0.0,1.0,0.18181818181818182,0.1,0.0,0.4,0.0,0.0,0.6076718674196959,0,0
0.5289079229122055,0.0,1.0,0.4318181818181818,0.6000000000000001,0.0,0.4,1.0,1.0,0.41303433693713354,1,0
0.8115631691648822,1.0,0.0,0.18181818181818182,0.7000000000000001,0.49306656738598537,0.4,1.0,1.0,0.84832865529218,0,3
0.8650963597430407,1.0,0.0,0.47727272727272724,0.7000000000000001,0.6841294009053637,0.0,0.0,1.0,0.5038070464742789,1,3
0.620985010706638,0.0,1.0,0.3181818181818182,0.8,0.48322711424387493,0.0,1.0,0.0,0.5847471894105617,1,3
0.13276231263383298,0.0,1.0,0.15909090909090912,0.6000000000000001,0.0,0.4,1.0,0.0,0.5970355712736004,0,0
0.5546038543897217,0.0,0.0,0.5,0.7000000000000001,0.0,0.4,1.0,0.0,0.053145459238254505,1,0
0.41970021413276226,0.0,0.0,0.24999999999999994,1.0,0.29173008052791477,0.4,1.0,1.0,0.6459805242798115,0,2
0.9293361884368309,0.0,0.0,0.4318181818181818,0.6000000000000001,0.3231205945011379,0.4,1.0,0.0,0.4047205265021375,1,2
0.6145610278372592,0.0,0.0,0.45454545454545453,0.4,0.47678537528922604,0.4,1.0,1.0,0.552239743843164,1,3
0.4989293361884367,0.0,1.0,0.0,0.6000000000000001,0.0,0.4,1.0,1.0,0.13617379809663438,0,0
0.2826552462526767,0.5,1.0,0.4318181818181818,0.2,0.360436861037882,0.0,1.0,1.0,0.9419418596105367,1,2
0.5224839400428266,0.0,0.0,0.3181818181818182,0.1,0.0,0.0,1.0,0.0,0.534126836777163,1,0
0.5910064239828693,0.0,0.0,0.45454545454545453,0.9,0.0,0.4,1.0,1.0,0.6639917206601318,1,0
1.0,1.0,0.0,0.6136363636363635,0.2,0.4874935875358797,0.0,1.0,1.0,0.09702003700507908,1,3
0.04496788008565311,0.5,0.0,0.8181818181818181,0.4,0.5000279994160179,0.0,1.0,0.0,0.4183775749801119,2,3
0.670235546038544,0.5,0.0,0.29545454545454547,0.8,0.48634056959142263,0.4,1.0,0.0,0.16879356067797852,1,3
0.6102783725910065,0.5,0.0,0.3181818181818182,1.0,0.3668496240844241,0.0,1.0,1.0,0.21765901625204678,1,2
0.7130620985010706,0.0,0.0,0.24999999999999994,0.6000000000000001,0.0,0.4,1.0,1.0,0.49483794505992,0,0
0.6274089935760171,0.0,0.0,0.3636363636363636,0.8,0.4000012116473266,0.0,0.0,0.0,0.22987820683210639,1,3
0.34903640256959323,1.0,1.0,0.5454545454545454,0.7000000000000001,0.5542908278018379,0.0,1.0,1.0,0.434533914660182,1,3
0.41113490364025684,1.0,0.0,0.4318181818181818,0.9,0.5312613180913415,0.0,1.0,0.0,0.5557566922304192,1,3
0.6167023554603855,0.5,1.0,0.22727272727272724,0.8,0.4777219308445115,0.4,1.0,0.0,0.6270370716688112,0,3
0.2869379014989294,0.0,1.0,0.22727272727272724,0.2,0.4586029730238282,0.0,1.0,0.0,0.8953650195389079,0,3
1.0,0.5,0.0,0.5,0.7000000000000001,0.4163036872859415,0.0,1.0,1.0,0.003291013583254449,1,3
0.6466809421841541,0.5,0.0,0.06818181818181818,0.6000000000000001,0.390423458385036,0.0,1.0,1.0,0.8248731605712547,0,2
0.6745182012847967,0.0,1.0,0.4090909090909091,0.6000000000000001,0.0,0.4,0.0,1.0,0.09576668919510826,1,0
0.69593147751606,1.0,1.0,0.5,0.8,0.3308742206845816,0.0,1.0,0.0,0.5052999372075347,1,2
0.7280513918629551,0.5,0.0,0.22727272727272724,0.5,0.3664368668569777,0.0,1.0,0.0,0.7173869289111348,0,2
0.323340471092077,0.0,1.0,0.1363636363636363,0.1,0.0,0.0,1.0,1.0,0.8483224015608913,0,0
0.5910064239828693,0.0,0.0,0.3181818181818182,0.9,0.0,0.4,1.0,1.0,0.46560620394158175,1,0
0.6531049250535331,0.0,1.0,0.5,0.6000000000000001,0.0,0.0,1.0,1.0,0.23912452364703402,1,0
0.6295503211991434,1.0,0.0,0.3863636363636364,0.0,0.0,0.4,0.0,0.0,0.38296504609475246,1,0
0.2505353319057816,0.0,0.0,0.3636363636363636,0.6000000000000001,0.0,0.0,1.0,1.0,0.7013103368124591,1,0
0.576017130620985,0.0,1.0,0.27272727272727276,0.2,0.7021438863882942,0.4,1.0,1.0,0.7610577851274962,0,3
0.7730192719486081,0.0,1.0,0.8636363636363635,0.9,0.0,0.4,1.0,1.0,0.8475483897467423,2,0
0.5353319057815845,1.0,0.0,0.47727272727272724,0.2,0.0,0.4,0.0,0.0,0.9561552900538105,1,0
0.43897216274089945,0.5,0.0,0.5454545454545454,0.2,0.6548785205977455,0.0,1.0,0.0,0.24218509973975974,1,3
0.6895074946466809,0.0,0.0,0.4318181818181818,1.0,0.0,0.4,1.0,1.0,0.06926862912756897,1,0
0.8244111349036402,0.0,0.0,0.22727272727272724,0.30000000000000004,0.4349098472610932,0.4,0.0,1.0,0.2542584032763148,0,3
0.9250535331905781,1.0,0.0,0.45454545454545453,0.2,0.19285519471272183,0.0,1.0,0.0,0.9240852054378245,1,1
0.7773019271948608,0.0,1.0,0.15909090909090912,0.9,0.0,0.4,0.0,1.0,0.44345658837345303,0,0
0.7366167023554603,1.0,1.0,0.22727272727272724,0.1,0.0,0.0,1.0,0.0,0.20145679919924223,0,0
0.3276231263383297,0.5,0.0,0.3863636363636364,0.4,0.48434151092979627,0.0,0.0,0.0,0.3856718611159348,1,3
0.7794432548179872,0.0,1.0,0.5227272727272727,0.5,0.0,0.4,1.0,1.0,0.11336814110138814,1,0
0.6316916488222698,1.0,1.0,0.22727272727272724,0.5,0.5526872683646177,0.0,1.0,1.0,0.27043105268758605,0,3
0.37901498929336197,0.0,1.0,0.1363636363636363,0.1,0.46267518417537584,0.0,1.0,0.0,0.448490742001215,0,3
0.47965738758029974,0.0,1.0,0.29545454545454547,0.8,0.0,0.4,1.0,1.0,0.2156608240306579,1,0
0.5995717344753747,1.0,0.0,0.3409090909090909,0.8,0.48835836095842744,0.0,1.0,0.0,0.9814367242215066,1,3
0.5524625267665954,0.0,0.0,0.3863636363636364,0.4,0.0,0.4,0.0,0.0,0.6298563537934908,1,0
0.5546038543897217,0.5,1.0,0.27272727272727276,0.8,0.5360633474730716,0.0,0.0,0.0,0.21593118534173417,0,3
0.7451820128479657,0.0,0.0,0.5227272727272727,0.9,0.6067944558685163,0.0,1.0,1.0,0.44373235290836277,1,3
0.5824411134903641,1.0,0.0,0.3863636363636364,0.1,0.32774864886376776,0.4,1.0,0.0,0.4438045459823604,1,2
0.6788008565310492,0.0,0.0,0.5909090909090908,0.2,0.23428540249150565,0.0,1.0,0.0,0.08397435329789518,1,2
0.4132762312633832,0.5,0.0,0.4090909090909091,0.8,0.6627704898032505,0.0,1.0,1.0,0.11614819982342464,1,3
0.7880085653104926,1.0,0.0,0.3636363636363636,0.8,0.5065608112042623,0.4,0.0,0.0,0.0019485125800308754,1,3
0.36188436830835113,0.5,1.0,0.3409090909090909,0.30000000000000004,0.5777753828257521,0.0,1.0,0.0,0.2939492348109499,1,3
